ID	Hierarchiestufe	FeldName	Reihenfolge	FeldBeschriftung	FeldBeschreibung	Formularelement	InputTyp	FeldNameEvab	FeldNameZdsf	FeldNameCscf	FeldNameNism	FeldNameWslFlechten	FeldNameWslPilze	ArtGruppe	Optionen	Standardwert	SliderMinimum	SliderMaximum
"f19cd49bd7b7a150c895041a5d011659"	"Ort"	"oBaumUmgebung"	"36"	"Benachbarte Bäume (Pilze)"	"WSL Pilze: Möglichkeit, benachbarte Bäume aufzulisten."	"multipleselect"	""	""	""	""	""	""	""	"Pilze"	"Acacia dealbata Link,Acer campestre L.,Acer negundo L.,Acer opalus Mill.,Acer platanoides L.,Acer pseudoplatanus L.,Acer saccharinum,Aesculus hippocastanum L.,Ailanthus altissima (Mill.) Swingle,Albizia julibrissin,Alnus brembana Rota,Alnus cordata,Alnus glutinosa (L.) Gaertn.,Alnus incana (L.) Moench,Alnus viridis (Chaix) DC.,Alnus viridis aggr.,Amelanchier lamarckii,Amelanchier ovalis,Amelanchier ovalis aggr.,Amelanchier ovalis Medik.,Amelanchier spicata,Amorpha fruticosa L.,Aucuba japonica Thunb.,Berberis julianae,Berberis thunbergii DC.,Berberis verruculosa,Berberis vulgaris L.,Betula alba aggr.,Betula humilis Schrank,Betula nana L.,Betula pendula Roth,Betula pubescens Ehrh.,Betula tortuosa,Buddleja davidii Franch.,Bupleurum fruticosum,Calicotome spinosa,Capparis orientalis,Capparis spinosa aggr.,Capparis spinosa L.,Carpinus betulus L.,Castanea sativa Mill.,Catalpa bignonioides,Catalpa speciosa,Cedrus atlantica,Celtis australis L.,Celtis occidentalis,Cercis siliquastrum L.,Chaenomeles japonica,Chamaecyparis lawsoniana (A. Murray bis) Parl.,Cinnamomum glanduliferum C. F. W. Meissn.,Colutea arborescens aggr.,Colutea arborescens L.,Colutea gallica,Coriaria myrtifolia,Cornus alba,Cornus alba aggr.,Cornus hungarica,Cornus sanguinea aggr.,Cornus sanguinea L.,Cornus sericea L.,Cotinus coggygria Scop.,Cotoneaster delphinensis,Cotoneaster dielsianus,Cotoneaster divaricatus Rehder & E. H. Wilson,Cotoneaster horizontalis aggr.,Cotoneaster horizontalis Decne.,Cotoneaster integerrimus aggr.,Cotoneaster integerrimus Medik.,Cotoneaster intermedius,Cotoneaster juranus,Cotoneaster raboutensis,Cotoneaster simonsii,Cotoneaster tomentosus Lindl.,Cupressus sempervirens L.,Cydonia oblonga Mill.,Cytisophyllum sessilifolium (L.) O. Lang,Cytisus atratus,Cytisus emeriflorus Rchb.,Cytisus nigricans aggr.,Cytisus nigricans L.,Cytisus scoparius (L.) Link,Cytisus villosus,Daphne alpina aggr.,Daphne alpina L.,Daphne laureola L.,Daphne mezereum L.,Daphne scopoliana,Deutzia scabra,Diospyros kaki,Diospyros lotus L.,Erica multiflora,Erica scoparia,Euonymus europaeus L.,Euonymus latifolius (L.) Mill.,Euonymus verrucosus Scop.,Fagus sylvatica L.,Ficus carica L.,Forsythia intermedia,Frangula alnus Mill.,Frangula rupestris (Scop.) Schur,Fraxinus excelsior aggr.,Fraxinus excelsior L.,Fraxinus ornus L.,Fraxinus oxycarpa,Genista cinerea (Vill.) DC.,Genista scorpius (L.) DC.,Gleditsia triacanthos L.,Hibiscus syriacus,Hippocrepis emeroides,Hippocrepis emerus (L.) Lassen,Hippocrepis emerus aggr.,Jasminum fruticans L.,Jasminum nudiflorum Lindl.,Jasminum officinale L.,Juglans regia L.,Kerria japonica,Larix decidua Mill.,Ligustrum ibota,Ligustrum ovalifolium,Ligustrum sinense,Ligustrum vulgare L.,Liriodendron tulipifera,Lonicera alpigena L.,Lonicera caerulea aggr.,Lonicera caerulea L.,Lonicera nigra L.,Lonicera nitida E. H. Wilson,Lonicera pallasii,Lonicera tatarica L.,Lonicera xylosteum L.,Lycium barbarum aggr.,Lycium barbarum L.,Lycium chinense Mill.,Lycium europaeum,Mahonia aquifolium (Pursh) Nutt.,Malus dasyphylla,Malus domestica Borkh.,Malus prunifolia,Malus sylvestris (L.) Mill.,Malus sylvestris aggr.,Mespilus germanica L.,Myrtus communis L.,Olea europaea L.,Ononis fruticosa L.,Opuntia imbricata (Haw.) DC.,Ostrya carpinifolia Scop.,Paliurus spina-christi Mill.,Paulownia tomentosa (Thunb.) Steud.,Philadelphus coronarius L.,Phillyrea angustifolia,Phillyrea latifolia aggr.,Phillyrea latifolia L.,Physocarpus opulifolius (L.) Maxim.,Picea abies (L.) H. Karst.,Pinus cembra L.,Pinus engadiniensis,Pinus halepensis,Pinus mugo subsp. uncinata (DC.) Domin,Pinus mugo Turra s.str.,Pinus nigra J. F. Arnold,Pinus pinaster,Pinus strobus L.,Pinus sylvestris,Pinus sylvestris L.,Pistacia lentiscus,Pittosporum tobira (Murray) W. T. Aiton,Platanus orientalis L.,Platanus x hispanica Münchh.,Populus alba L.,Populus deltoides,Populus nigra aggr.,Populus nigra L. s.str.,Populus nigra subsp. pyramidalis Celak.,Populus tremula L.,Populus x canescens (Aiton) Sm.,Potentilla fruticosa L.,Prunus armeniaca L.,Prunus avium L.,Prunus brigantina,Prunus cerasifera Ehrh.,Prunus cerasus L. s.str.,Prunus cerasus subsp. acida (Dumort.) Asch. & Graebn.,Prunus domestica aggr.,Prunus domestica L.,Prunus fruticosa,Prunus insititia L.,Prunus padus subsp. petraea (Tausch) Domin,Prunus persica (L.) Batsch,Prunus spinosa L.,Pseudotsuga menziesii (Mirb.) Franco,Pterocarya fraxinifolia,Punica granatum L.,Pyracantha coccinea M. Roem.,Pyrus communis L.,Quercus cerris L.,Quercus coccifera,Quercus coccinea Münchh.,Quercus crenata,Quercus palustris Münchh.,Quercus petraea Liebl.,Quercus pubescens Willd.,Quercus robur aggr.,Quercus robur L.,Quercus rubra aggr.,Quercus rubra L.,Quercus virgiliana,Rhamnus alaternus L.,Rhamnus alpina aggr.,Rhamnus alpina L.,Rhamnus cathartica L.,Rhamnus fallax,Rhamnus saxatilis Jacq.,Rhododendron luteum,Ribes alpinum L.,Ribes aureum,Ribes nigrum L.,Ribes petraeum Wulfen,Ribes rubrum aggr.,Ribes rubrum L.,Ribes sanguineum,Ribes spicatum,Ribes uva-crispa L.,Robinia pseudoacacia L.,Rosa abietina H. Christ,Rosa agrestis Savi,Rosa blanda,Rosa caesia Sm.,Rosa canina aggr.,Rosa canina L.,Rosa chavinii Rapin,Rosa corymbifera Borkh.,Rosa dumalis Bechst.,Rosa foetida Herrm.,Rosa gallica L.,Rosa glauca Pourr.,Rosa inodora,Rosa jundzillii Besser,Rosa majalis Herrm.,Rosa micrantha Sm.,Rosa mollis Sm.,Rosa montana Chaix,Rosa pendulina L.,Rosa pouzinii,Rosa pseudoscabriuscula,Rosa rhaetica Gremli,Rosa rubiginosa aggr.,Rosa rubiginosa L.,Rosa rugosa Thunb.,Rosa sherardii Davies,Rosa subcanina (H. Christ) R. Keller,Rosa subcollina (H. Christ) R. Keller,Rosa tomentella aggr.,Rosa tomentella Léman,Rosa tomentosa Sm.,Rosa uriensis (H. Christ) Puget,Rosa villosa aggr.,Rosa villosa L.,Rosa virginiana,Rosmarinus officinalis L.,Salix alba aggr.,Salix alba L.,Salix alpina aggr.,Salix alpina Scop.,Salix apennina A. K. Skvortsov,Salix aurita L.,Salix babylonica L.,Salix bicolor Willd.,Salix breviserrata Flod.,Salix caerulea,Salix caesia Vill.,Salix cinerea L.,Salix elegantissima K. Koch,Salix foetida DC.,Salix fragilis L.,Salix glabra Scop.,Salix glaucosericea Flod.,Salix hastata L.,Salix helvetica Vill.,Salix laggeri Wimm.,Salix mielichhoferi,Salix myrsinifolia aggr.,Salix myrsinifolia Salisb.,Salix myrsinifolia subsp. alpicola auct.,Salix phylicifolia aggr.,Salix phylicifolia L.,Salix purpurea aggr.,Salix purpurea L. s.str. ,Salix purpurea subsp. gracilis (Wimm.) Buser,Salix starkeana,Salix vitellina,Salix waldsteiniana aggr.,Salix waldsteiniana Willd.,Salix x hegetschweileri Heer,Sambucus racemosa L.,Sophora japonica,Sorbaria sorbifolia,Sorbus algoviensis,Sorbus aria (L.) Crantz,Sorbus aria aggr.,Sorbus austriaca,Sorbus chamaemespilus (L.) Crantz,Sorbus chamaemespilus aggr.,Sorbus danubialis,Sorbus doerriana,Sorbus domestica L.,Sorbus graeca,Sorbus intermedia,Sorbus latifolia,Sorbus mougeotii Soy.-Will. & Godr.,Sorbus pannonica,Sorbus torminalis (L.) Crantz,Spartium junceum L.,Spiraea alba,Spiraea chamaedryfolia,Spiraea chamaedryfolia aggr.,Spiraea chamaedryfolia L.,Spiraea douglasii,Spiraea japonica L. f.,Spiraea media,Spiraea pseudosalicifolia,Spiraea salicifolia,Spiraea salicifolia L.,Spiraea thunbergii,Staphylea pinnata L.,Symphoricarpos albus (L.) S. F. Blake,Syringa vulgaris L.,Taxus baccata L.,Teucrium fruticans,Thuja occidentalis L.,Thuja orientalis L.,Thuja plicata D. Don,Tilia cordata aggr.,Tilia cordata Mill.,Tilia platyphyllos Scop.,Tilia tomentosa Moench,Trachycarpus fortunei (Hook.) H. Wendl.,Ulex europaeus L.,Ulex parviflorus,Ulmus glabra aggr.,Ulmus glabra Huds.,Ulmus laevis Pall.,Ulmus minor Mill.,Viburnum farreri,Viburnum lantana L.,Viburnum opulus L.,Viburnum rhytidophyllum Hemsl.,Viburnum tinus L.,Weigela florida"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d011ed4"	"Ort"	"oLänge"	"37"	"Länge max."	"CSCF: Maximale Länge des besuchten Objektes (z.B. auch Transsekt)"	"textinput"	"text"	"LNG"	""	"LNG"	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d012a55"	"Ort"	"oBreite"	"38"	"Breite max."	"CSCF: Maximale Breite des besuchten Objektes"	"textinput"	"text"	"LRG"	""	"LRG"	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d012a79"	"Ort"	"oTiefe"	"39"	"Tiefe max."	"CSCF: Tiefe des besuchten Objektes"	"textinput"	"text"	"PRF"	""	"PRF"	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0133f4"	"Ort"	"oFläche"	"40"	"Fläche m2"	"Aufnahmefläche in m2 (CSCF = SRF, ZDSF = ABS_SURFACE)"	"textinput"	"text"	"Fläche"	"ABS_SURFACE"	"SRF"	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0143da"	"Ort"	"oFlächeKlassiert"	"41"	"Fläche klassiert"	"ZDSF: Aufnahmefläche in Klassen"	"radio"	""	"fkAACATSURF"	"CATSURF"	""	""	""	""	"alle"	"< 5 m2,5-10 m2,10-20 m2,20-50 m2,50-100 m2,100-500 m2,500-1'000m2,1'000-2'500 m2,2'500-5'000 m2,5'000-10'000 m2,>10'000 m2"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01498e"	"Ort"	"oHangneigung"	"42"	"Hangneigung"	"ZDSF: Hangneigung, Angabe in Grad"	"textinput"	"text"	"INCLINAISON"	"INCLINAISON"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d014b5f"	"Ort"	"oExposition"	"43"	"Exposition"	"ZDSF: Exposition, z.B. N, W, SE, SSW etc."	"textinput"	"text"	"EXPOSITION"	"EXPOSITION"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d014eae"	"Ort"	"oBodenPh"	"44"	"Boden pH"	"ZDSF: Bodenreaktion, pH"	"textinput"	"text"	"PH_SOL"	"PH_SOL"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d015126"	"Ort"	"oBodenBemerkungen"	"45"	"Bemerkungen zum Boden"	"ZDSF: Bemerkungen zum Boden, z.B. Bodentyp, anstehender Fels etc."	"textarea"	""	"REM_SOL"	"REM_SOL"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01544e"	"Ort"	"oBemerkungen"	"46"	"Bemerkungen zum Ort"	"Bemerkungen zum Ort"	"textarea"	""	"Bemerkungen"	""	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0154be"	"Zeit"	"zDatum"	"47"	"Datum"	"EvabMobile: Datum der Beobachtung"	"textinput"	"date"	"Datum"	"?"	"?"	"sammel_datum"	""	"Funddatum"	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0163df"	"Zeit"	"zUhrzeit"	"48"	"Uhrzeit"	"EvabMobile: Uhrzeit der Beobachtung"	"textinput"	"time"	"Datum"	"?"	"?"	"sammel_datum"	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d016461"	"Zeit"	"zGenauigkeit"	"49"	"Zeit Genauigkeit"	""	"radio"	""	"fkGenauigkeitDatum"	""	""	""	""	"PräzisionDatum"	"alle"	"Jahrzehnt,Jahr,Monat,Tag,Stunde"	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01c97b"	"Zeit"	"zDeckungDefinition"	"50"	"Deckung Definition"	"ZDSF: Definition des verwendeten Systems für die Deckungsfelder bDeckung..."	"textinput"	"text"	"DEF_COUVERTURE"	"DEF_COUVERTURE"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01710e"	"Zeit"	"zDeckungAlgen"	"51"	"Deckung Algen"	"ZDSF: Deckung durch Algen, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_ALGUES"	"COUV_ALGUES"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01807f"	"Zeit"	"zDeckungBäume"	"52"	"Deckung Bäume"	"ZDSF: Deckung durch Bäume, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_ARBRES"	"COUV_ARBRES"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d018f26"	"Zeit"	"zDeckungSträucher"	"53"	"Deckung Sträucher"	"ZDSF: Deckung durch Sträucher, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_BUISSONS"	"COUV_BUISSONS"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d019779"	"Zeit"	"zDeckungKryptogamen"	"54"	"Deckung Kryptogamen"	"ZDSF: Deckung durch Kryptogamen, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_CRYPT"	"COUV_CRYPT"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01a37c"	"Zeit"	"zDeckungWasser"	"55"	"Deckung Wasser"	"ZDSF: Deckung durch Wasser, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_EAU"	"COUV_EAU"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01a902"	"Zeit"	"zDeckungKräuter"	"56"	"Deckung Kräuter"	"ZDSF: Deckung durch Kräuter, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_HERBACEES"	"COUV_HERBACEES"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01b38a"	"Zeit"	"zDeckungFlechten"	"57"	"Deckung Flechten"	"ZDSF: Deckung durch Flechten, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_LICHENS"	"COUV_LICHENS"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01b5ff"	"Zeit"	"zDeckungStreu"	"58"	"Deckung Streu"	"ZDSF: Deckung durch Streu, Totholz etc., System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_LITTIERE"	"COUV_LITTIERE"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01c434"	"Zeit"	"zDeckungMoos"	"59"	"Deckung Moos"	"ZDSF: Deckung durch Moose, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_MOUSSES"	"COUV_MOUSSES"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01c618"	"Zeit"	"zDeckungGestein"	"60"	"Deckung Gestein"	"ZDSF: Deckung durch Gestein (gröberer Kies bis anstehender Fels), System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_ROCHE"	"COUV_ROCHE"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01c6b6"	"Zeit"	"zDeckungBoden"	"61"	"Deckung Boden"	"ZDSF: Deckung durch nackten  Boden, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_SOLNU"	"COUV_SOLNU"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01c960"	"Zeit"	"zDeckungVegetation"	"62"	"Deckung Vegetation"	"ZDSF: Gesamte Vegetationsdeckung, System der Deckungsangaben (m2, % etc.) in bDeckungDefinition erläutern"	"textinput"	"text"	"COUV_TOT"	"COUV_TOT"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01ce05"	"Zeit"	"zBaumschichtHöheMax"	"63"	"Baumschicht max. Höhe cm"	"ZDSF: maximale Höhe der Baumschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_ARB_MAX"	"HAUTEUR_ARB_MAX"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01da29"	"Zeit"	"zBaumschichtHöheMin"	"64"	"Baumschicht min. Höhe cm"	"ZDSF: minimale Höhe der Baumschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_ARB_MIN"	"HAUTEUR_ARB_MIN"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01da39"	"Zeit"	"zBaumschichtHöheMit"	"65"	"Baumschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Baumschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_ARB_MOY"	"HAUTEUR_ARB_MOY"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01e4ee"	"Zeit"	"zStrauchschichtHöheMax"	"66"	"Strauchschicht max. Höhe cm"	"ZDSF: maximale Höhe der Strauchschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_BUI_MAX"	"HAUTEUR_BUI_MAX"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01e9c6"	"Zeit"	"zStrauchschichtHöheMin"	"67"	"Strauchschicht min. Höhe cm"	"ZDSF: minimale Höhe der Strauchschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_BUI_MIN"	"HAUTEUR_BUI_MIN"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01f7ff"	"Zeit"	"zStrauchschichtHöheMit"	"68"	"Strauchschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Strauchschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_BUI_MOY"	"HAUTEUR_BUI_MOY"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d01fc36"	"Zeit"	"zKrautschichtHöheMax"	"69"	"Krautschicht max. Höhe cm"	"ZDSF: maximale Höhe der Krautschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_HERB_MAX"	"HAUTEUR_HERB_MAX"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0205f7"	"Zeit"	"zKrautschichtHöheMin"	"70"	"Krautschicht min. Höhe cm"	"ZDSF: minimale Höhe der Krautschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_HERB_MIN"	"HAUTEUR_HERB_MIN"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02140e"	"Zeit"	"zKrautschichtHöheMit"	"71"	"Krautschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Krautschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_HERB_MOY"	"HAUTEUR_HERB_MOY"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d022012"	"Zeit"	"zVegHöheMax"	"72"	"Vegetation max. Höhe cm"	"ZDSF: maximale Höhe der Vegetation in Zentimetern"	"textinput"	"number"	"HAUTEUR_VEGETATION_MAX"	"HAUTEUR_VEGETATION_MAX"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0222ab"	"Zeit"	"zVegHöheMin"	"73"	"Vegetation min. Höhe cm"	"ZDSF: minimale Höhe der Vegetation in Zentimetern"	"textinput"	"number"	"HAUTEUR_VEGETATION_MIN"	"HAUTEUR_VEGETATION_MIN"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0224a4"	"Zeit"	"zVegHöheMit"	"74"	"Vegetation mittlere Höhe cm"	"ZDSF: mittlere Höhe der Vegetation in Zentimetern"	"textinput"	"number"	"HAUTEUR_VEGETATION_MOY"	"HAUTEUR_VEGETATION_MOY"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d023255"	"Zeit"	"zMoosschichtHöheMit"	"75"	"Moosschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Moosschicht in Zentimetern"	"textinput"	"number"	"HAUTEUR_MOU"	"HAUTEUR_MOU"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d023e99"	"Zeit"	"zFlechtenschichtHöheMit"	"76"	"Flechtenschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Flechten in Zentimetern"	"textinput"	"number"	"HAUTEUR_LICH"	"HAUTEUR_LICH"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d0246dd"	"Zeit"	"zKryptogamenschichtHöheMit"	"77"	"Kryptogamenschicht mittlere Höhe cm"	"ZDSF: mittlere Höhe der Kryptogamen in Zentimetern"	"textinput"	"number"	"HAUTEUR_CRYPT"	"HAUTEUR_CRYPT"	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d024b70"	"Zeit"	"zBemerkungen"	"78"	"Zeit Bemerkungen"	""	"textarea"	""	"Bemerkungen"	""	""	""	""	""	"alle"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d024da0"	"Art"	"aMeldungTyp"	"79"	"Typ der Meldung"	"ZDSF: Typ der Meldung (Feldbeobachtung, Herbarbeleg, Literaturangabe)"	"radio"	""	"fkAA1"	"?"	""	""	""	"Erhebungen (aber auch pProjektName)"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	"Feldbeobachtung,Herbarbeleg,Literaturangabe"	"Feldbeobachtung"	""	"" 
"f19cd49bd7b7a150c895041a5d0251a3"	"Art"	"aArtGruppe"	"80"	"Artgruppe"	""	"selectmenu"	""	"Artgruppe"	""	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d025c14"	"Art"	"aArtName"	"81"	"Artname"	""	"selectmenu"	""	"NOM_ORIGINAL"	"NOM_ORIGINAL"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d026a02"	"Art"	"aArtId"	"82"	"Art ID"	"GUID der Art"	"textinput"	"text"	""	""	""	""	""	"Art"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d02799c"	"Art"	"aArtNameUnsicher"	"83"	"Bestimmung unsicher"	"ZDSF: Unsichere Artbestimmung?"	"radio"	""	"DETERMINAVIT_CF"	"DETERMINAVIT_CF"	""	"cf_bestimmung"	""	"PräzisionDerBestimmung (WSL kennt: sicher, unsicher, aggregat. Aggregat ist eine Eigenschat der gewählten Art, somit redundant > verzichten)"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	"ja,nein"	"nein"	""	"" 
"f19cd49bd7b7a150c895041a5d028342"	"Art"	"aArtNameVerifiziertDurch"	"84"	"verifiziert durch"	"ZDSF: Artbestimmung verifiziert durch..."	"textinput"	"text"	"DETERMINAVIT"	"DETERMINAVIT"	""	""	""	""	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
"f19cd49bd7b7a150c895041a5d028fe1"	"Art"	"aArtNameEigener"	"85"	"Eigener Artname"	"WSL Pilze. Eigene Art wählen!"	"textinput"	"text"	""	""	""	""	""	"EigenerArtname"	"Amphibien,Eintagsfliegen,Fische,Flora,Hautfluegler,Heuschrecken,Kaefer,Koecherfliegen,Krebse,Laufkaefer,Libellen,Mollusken,Moose,Nachtfalter,Netzfluegler,Pilze,Reptilien,Saeugetiere,Spinnen,Steinfliegen,Tagfalter,Tausendfuessler,Unbekannt,Voegel,Wanzen,Zikaden,Zweifluegler,Pilze"	""	"[object Object]"	""	"" 
